city,date,transportation_type,flow
Belfast,2020-09-12,transit,81.22
Belfast,2020-09-13,driving,103.78
Belfast,2020-09-13,walking,122.44
Belfast,2020-09-13,transit,69.92
Belfast,2020-09-14,driving,119.19
Belfast,2020-09-14,walking,152.75
Belfast,2020-09-14,transit,83.62
Belfast,2020-09-15,driving,124.37
Belfast,2020-09-15,walking,157.92
Belfast,2020-09-15,transit,82.82
Belfast,2020-09-16,driving,126.88
Belfast,2020-09-16,walking,152.74
Belfast,2020-09-16,transit,86.03
Belfast,2020-09-17,driving,129.55
Belfast,2020-09-17,walking,157.33
Belfast,2020-09-17,transit,87.5
Belfast,2020-09-18,driving,139.68
Belfast,2020-09-18,walking,171.94
Belfast,2020-09-18,transit,80.55
Belfast,2020-09-19,driving,136.15
Belfast,2020-09-19,walking,192.59
Belfast,2020-09-19,transit,80.75
Belfast,2020-09-20,driving,109.95
Belfast,2020-09-20,walking,139.3
Belfast,2020-09-20,transit,78.88
Belfast,2020-09-21,driving,116.54
Belfast,2020-09-21,walking,169.86
Belfast,2020-09-21,transit,82.62
Belfast,2020-09-22,driving,115.87
Belfast,2020-09-22,walking,159.07
Belfast,2020-09-22,transit,85.03
Belfast,2020-09-23,driving,115.86
Belfast,2020-09-23,walking,148.95
Belfast,2020-09-23,transit,76.4
Belfast,2020-09-24,driving,112.13
Belfast,2020-09-24,walking,131.9
Belfast,2020-09-24,transit,73.86
Belfast,2020-09-25,driving,127.83
Belfast,2020-09-25,walking,156.58
Belfast,2020-09-25,transit,78.34
Belfast,2020-09-26,driving,125.58
Belfast,2020-09-26,walking,167.83
Belfast,2020-09-26,transit,74.26
Belfast,2020-09-27,driving,94.09
Belfast,2020-09-27,walking,104.17
Belfast,2020-09-27,transit,62.43
Belfast,2020-09-28,driving,103.28
Belfast,2020-09-28,walking,126.19
Belfast,2020-09-28,transit,75.94
Belfast,2020-09-29,driving,109.09
Belfast,2020-09-29,walking,125.07
Belfast,2020-09-29,transit,72.13
Belfast,2020-09-30,driving,107.91
Belfast,2020-09-30,walking,116.93
Belfast,2020-09-30,transit,72.79
Belfast,2020-10-01,driving,105.86
Belfast,2020-10-01,walking,120.02
Belfast,2020-10-01,transit,67.31
Belfast,2020-10-02,driving,118.58
Belfast,2020-10-02,walking,140.24
Belfast,2020-10-02,transit,74.6
Belfast,2020-10-03,driving,115.41
Belfast,2020-10-03,walking,148.65
Belfast,2020-10-03,transit,60.36
Belfast,2020-10-04,driving,85.32
Belfast,2020-10-04,walking,88.81
Belfast,2020-10-04,transit,59.29
Belfast,2020-10-05,driving,99.4
Belfast,2020-10-05,walking,108.03
Belfast,2020-10-05,transit,66.64
Belfast,2020-10-06,driving,102.63
Belfast,2020-10-06,walking,111.76
Belfast,2020-10-06,transit,62.57
Belfast,2020-10-07,driving,105.04
Belfast,2020-10-07,walking,119.18
Belfast,2020-10-07,transit,66.31
Belfast,2020-10-08,driving,103.84
Belfast,2020-10-08,walking,110.34
Belfast,2020-10-08,transit,68.92
Belfast,2020-10-09,driving,113.85
Belfast,2020-10-09,walking,121.1
Belfast,2020-10-09,transit,62.43
Belfast,2020-10-10,driving,110.42
Belfast,2020-10-10,walking,138.01
Belfast,2020-10-10,transit,59.09
Belfast,2020-10-11,driving,89.32
Belfast,2020-10-11,walking,89.01
Belfast,2020-10-11,transit,59.29
Belfast,2020-10-12,driving,93.59
Belfast,2020-10-12,walking,100.6
Belfast,2020-10-12,transit,62.17
Belfast,2020-10-13,driving,95.12
Belfast,2020-10-13,walking,95.39
Belfast,2020-10-13,transit,57.29
Belfast,2020-10-14,driving,97.92
Belfast,2020-10-14,walking,101.46
Belfast,2020-10-14,transit,55.75
Belfast,2020-10-15,driving,101.89
Belfast,2020-10-15,walking,106.42
Belfast,2020-10-15,transit,62.63
Belfast,2020-10-16,driving,102.67
Belfast,2020-10-16,walking,101.97
Belfast,2020-10-16,transit,48.73
Belfast,2020-10-17,driving,86.58
Belfast,2020-10-17,walking,76.98
Belfast,2020-10-17,transit,38.84
Belfast,2020-10-18,driving,74.9
Belfast,2020-10-18,walking,57.76
Belfast,2020-10-18,transit,45.39
Belfast,2020-10-19,driving,81.82
Belfast,2020-10-19,walking,64.2
Belfast,2020-10-19,transit,44.92
Belfast,2020-10-20,driving,87.53
Belfast,2020-10-20,walking,69.72
Belfast,2020-10-20,transit,52.21
Belfast,2020-10-21,driving,87.77
Belfast,2020-10-21,walking,71.45
Belfast,2020-10-21,transit,43.78
Belfast,2020-10-22,driving,91.89
Belfast,2020-10-22,walking,77.73
Belfast,2020-10-22,transit,51.87
Belfast,2020-10-23,driving,103.44
Belfast,2020-10-23,walking,86.04
Belfast,2020-10-23,transit,47.66
Belfast,2020-10-24,driving,90.27
Belfast,2020-10-24,walking,76.47
Belfast,2020-10-24,transit,39.77
Belfast,2020-10-25,driving,76.11
Belfast,2020-10-25,walking,59.36
Belfast,2020-10-25,transit,43.72
Belfast,2020-10-26,driving,91.77
Belfast,2020-10-26,walking,76.41
Belfast,2020-10-26,transit,49.93
Belfast,2020-10-27,driving,90.69
Belfast,2020-10-27,walking,72.69
Belfast,2020-10-27,transit,47.73
Belfast,2020-10-28,driving,98.75
Belfast,2020-10-28,walking,78.66
Belfast,2020-10-28,transit,44.59
Belfast,2020-10-29,driving,94.7
Belfast,2020-10-29,walking,70.98
Belfast,2020-10-29,transit,46.46
Belfast,2020-10-30,driving,112.1
Belfast,2020-10-30,walking,86.58
Belfast,2020-10-30,transit,43.58
Belfast,2020-10-31,driving,91.27
Belfast,2020-10-31,walking,83.08
Belfast,2020-10-31,transit,34.16
Belfast,2020-11-01,driving,66.46
Belfast,2020-11-01,walking,49.59
Belfast,2020-11-01,transit,40.51
Belfast,2020-11-02,driving,83.97
Belfast,2020-11-02,walking,66.04
Belfast,2020-11-02,transit,42.05
Belfast,2020-11-03,driving,84.9
Belfast,2020-11-03,walking,76.05
Belfast,2020-11-03,transit,46.66
Belfast,2020-11-04,driving,87.19
Belfast,2020-11-04,walking,71.26
Belfast,2020-11-04,transit,35.09
Belfast,2020-11-05,driving,84.43
Belfast,2020-11-05,walking,76.2
Belfast,2020-11-05,transit,43.52
Belfast,2020-11-06,driving,98.07
Belfast,2020-11-06,walking,82.56
Belfast,2020-11-06,transit,41.64
Belfast,2020-11-07,driving,92.8
Belfast,2020-11-07,walking,79.16
Belfast,2020-11-07,transit,39.57
Belfast,2020-11-08,driving,66.69
Belfast,2020-11-08,walking,48.87
Belfast,2020-11-08,transit,37.7
Belfast,2020-11-09,driving,80.89
Belfast,2020-11-09,walking,68.54
Belfast,2020-11-09,transit,42.38
Belfast,2020-11-10,driving,87.01
Belfast,2020-11-10,walking,75.04
Belfast,2020-11-10,transit,41.51
Belfast,2020-11-11,driving,85.2
Belfast,2020-11-11,walking,67.96
Belfast,2020-11-11,transit,42.65
Belfast,2020-11-12,driving,88.01
Belfast,2020-11-12,walking,74.82
Belfast,2020-11-12,transit,42.51
Belfast,2020-11-13,driving,100.48
Belfast,2020-11-13,walking,84.42
Belfast,2020-11-13,transit,44.92
Belfast,2020-11-14,driving,93.55
Belfast,2020-11-14,walking,81.6
Belfast,2020-11-14,transit,43.98
Belfast,2020-11-15,driving,65.74
Belfast,2020-11-15,walking,48.46
Belfast,2020-11-15,transit,36.9
Belfast,2020-11-16,driving,82.95
Belfast,2020-11-16,walking,73.14
Belfast,2020-11-16,transit,48.66
Belfast,2020-11-17,driving,87.65
Belfast,2020-11-17,walking,76.63
Belfast,2020-11-17,transit,51.47
Belfast,2020-11-18,driving,88.54
Belfast,2020-11-18,walking,75.5
Belfast,2020-11-18,transit,45.19
Belfast,2020-11-19,driving,88.82
Belfast,2020-11-19,walking,78.16
Belfast,2020-11-19,transit,41.98
Belfast,2020-11-20,driving,110.62
Belfast,2020-11-20,walking,85.77
Belfast,2020-11-20,transit,41.04
Belfast,2020-11-21,driving,105.82
Belfast,2020-11-21,walking,98.39
Belfast,2020-11-21,transit,39.84
Belfast,2020-11-22,driving,74.35
Belfast,2020-11-22,walking,61.96
Belfast,2020-11-22,transit,43.05
Belfast,2020-11-23,driving,88.56
Belfast,2020-11-23,walking,77.78
Belfast,2020-11-23,transit,52.34
Belfast,2020-11-24,driving,93.68
Belfast,2020-11-24,walking,85.49
Belfast,2020-11-24,transit,44.72
Belfast,2020-11-25,driving,99.04
Belfast,2020-11-25,walking,91.47
Belfast,2020-11-25,transit,45.99
Belfast,2020-11-26,driving,103.12
Belfast,2020-11-26,walking,95.11
Belfast,2020-11-26,transit,51.4
Belfast,2020-11-27,driving,102.15
Belfast,2020-11-27,walking,91.93
Belfast,2020-11-27,transit,41.38
Belfast,2020-11-28,driving,90.36
Belfast,2020-11-28,walking,75.37
Belfast,2020-11-28,transit,34.16
Belfast,2020-11-29,driving,65.97
Belfast,2020-11-29,walking,52.94
Belfast,2020-11-29,transit,34.49
Belfast,2020-11-30,driving,82.59
Belfast,2020-11-30,walking,71.39
Belfast,2020-11-30,transit,43.85
Belfast,2020-12-01,driving,85.45
Belfast,2020-12-01,walking,78.33
Belfast,2020-12-01,transit,36.1
Belfast,2020-12-02,driving,86.12
Belfast,2020-12-02,walking,73.67
Belfast,2020-12-02,transit,36.43
Belfast,2020-12-03,driving,90.97
Belfast,2020-12-03,walking,77.32
Belfast,2020-12-03,transit,41.91
Belfast,2020-12-04,driving,101.5
Belfast,2020-12-04,walking,80.41
Belfast,2020-12-04,transit,39.04
Belfast,2020-12-05,driving,96.11
Belfast,2020-12-05,walking,79.51
Belfast,2020-12-05,transit,35.83
Belfast,2020-12-06,driving,67.09
Belfast,2020-12-06,walking,47.81
Belfast,2020-12-06,transit,34.83
Belfast,2020-12-07,driving,82.26
Belfast,2020-12-07,walking,67.47
Belfast,2020-12-07,transit,41.24
Belfast,2020-12-08,driving,87.93
Belfast,2020-12-08,walking,75.17
Belfast,2020-12-08,transit,43.38
Belfast,2020-12-09,driving,88.61
Belfast,2020-12-09,walking,73.73
Belfast,2020-12-09,transit,44.99
Belfast,2020-12-10,driving,92.33
Belfast,2020-12-10,walking,75.1
Belfast,2020-12-10,transit,40.24
Belfast,2020-12-11,driving,122.97
Belfast,2020-12-11,walking,123.12
Belfast,2020-12-11,transit,60.09
Belfast,2020-12-12,driving,110.56
Belfast,2020-12-12,walking,128.72
Belfast,2020-12-12,transit,56.15
Belfast,2020-12-13,driving,76.73
Belfast,2020-12-13,walking,68.82
Belfast,2020-12-13,transit,37.9
Belfast,2020-12-14,driving,100.77
Belfast,2020-12-14,walking,98.39
Belfast,2020-12-14,transit,54.75
Belfast,2020-12-15,driving,105.37
Belfast,2020-12-15,walking,105.52
Belfast,2020-12-15,transit,56.89
Belfast,2020-12-16,driving,107.81
Belfast,2020-12-16,walking,103.93
Belfast,2020-12-16,transit,51.34
Belfast,2020-12-17,driving,117.04
Belfast,2020-12-17,walking,117.55
Belfast,2020-12-17,transit,56.35
Belfast,2020-12-18,driving,130.67
Belfast,2020-12-18,walking,135.02
Belfast,2020-12-18,transit,66.24
Belfast,2020-12-19,driving,119.68
Belfast,2020-12-19,walking,143.01
Belfast,2020-12-19,transit,51.4
Belfast,2020-12-20,driving,90.01
Belfast,2020-12-20,walking,87.71
Belfast,2020-12-20,transit,45.66
Belfast,2020-12-21,driving,118.12
Belfast,2020-12-21,walking,118.73
Belfast,2020-12-21,transit,56.62
Belfast,2020-12-22,driving,125.36
Belfast,2020-12-22,walking,124.83
Belfast,2020-12-22,transit,59.36
Belfast,2020-12-23,driving,127.31
Belfast,2020-12-23,walking,127.73
Belfast,2020-12-23,transit,58.49
Belfast,2020-12-24,driving,79.72
Belfast,2020-12-24,walking,72.38
Belfast,2020-12-24,transit,28.54
Belfast,2020-12-25,driving,21.4
Belfast,2020-12-25,walking,17.33
Belfast,2020-12-25,transit,14.04
Belfast,2020-12-26,driving,37.62
Belfast,2020-12-26,walking,28.12
Belfast,2020-12-26,transit,21.32
Belfast,2020-12-27,driving,48.79
Belfast,2020-12-27,walking,36.4
Belfast,2020-12-27,transit,28.88
Belfast,2020-12-28,driving,55.03
Belfast,2020-12-28,walking,39.3
Belfast,2020-12-28,transit,30.82
Belfast,2020-12-29,driving,67.8
Belfast,2020-12-29,walking,52.86
Belfast,2020-12-29,transit,36.03
Belfast,2020-12-30,driving,68.36
Belfast,2020-12-30,walking,56.37
Belfast,2020-12-30,transit,32.95
Belfast,2020-12-31,driving,67.34
Belfast,2020-12-31,walking,53.89
Belfast,2020-12-31,transit,23.53
Belfast,2021-01-01,driving,50.53
Belfast,2021-01-01,walking,37.06
Belfast,2021-01-01,transit,25.94
Belfast,2021-01-02,driving,73.33
Belfast,2021-01-02,walking,54.93
Belfast,2021-01-02,transit,25.2
Belfast,2021-01-03,driving,63.64
Belfast,2021-01-03,walking,46
Belfast,2021-01-03,transit,31.42
Belfast,2021-01-04,driving,72.31
Belfast,2021-01-04,walking,60.12
Belfast,2021-01-04,transit,32.55
Belfast,2021-01-05,driving,78.58
Belfast,2021-01-05,walking,62.28
Belfast,2021-01-05,transit,39.3
Belfast,2021-01-06,driving,75.82
Belfast,2021-01-06,walking,59.73
Belfast,2021-01-06,transit,42.98
Belfast,2021-01-07,driving,75.6
Belfast,2021-01-07,walking,59.88
Belfast,2021-01-07,transit,35.76
Belfast,2021-01-08,driving,82.54
Belfast,2021-01-08,walking,66.07
Belfast,2021-01-08,transit,29.95
Belfast,2021-01-09,driving,75.4
Belfast,2021-01-09,walking,61.91
Belfast,2021-01-09,transit,30.88
Belfast,2021-01-10,driving,56.35
Belfast,2021-01-10,walking,43.17
Belfast,2021-01-10,transit,25.53
Belfast,2021-01-11,driving,69.69
Belfast,2021-01-11,walking,58.37
Belfast,2021-01-11,transit,36.1
Belfast,2021-01-12,driving,73.6
Belfast,2021-01-12,walking,61.74
Belfast,2021-01-12,transit,37.77
Belfast,2021-01-13,driving,70.57
Belfast,2021-01-13,walking,57.24
Belfast,2021-01-13,transit,25.8
Belfast,2021-01-14,driving,74.07
Belfast,2021-01-14,walking,63.09
Belfast,2021-01-14,transit,29.21
Belfast,2021-01-15,driving,89.34
Belfast,2021-01-15,walking,74.44
Belfast,2021-01-15,transit,30.35
Belfast,2021-01-16,driving,82.42
Belfast,2021-01-16,walking,69.94
Belfast,2021-01-16,transit,34.36
Belfast,2021-01-17,driving,63.42
Belfast,2021-01-17,walking,52.14
Belfast,2021-01-17,transit,34.69
Belfast,2021-01-18,driving,70.77
Belfast,2021-01-18,walking,62.02
Belfast,2021-01-18,transit,36.1
Belfast,2021-01-19,driving,74.89
Belfast,2021-01-19,walking,55.52
Belfast,2021-01-19,transit,32.89
Belfast,2021-01-20,driving,75.81
Belfast,2021-01-20,walking,65.06
Belfast,2021-01-20,transit,28.01
Belfast,2021-01-21,driving,76.82
Belfast,2021-01-21,walking,63.17
Belfast,2021-01-21,transit,30.68
Belfast,2021-01-22,driving,90.25
Belfast,2021-01-22,walking,72.8
Belfast,2021-01-22,transit,35.76
Belfast,2021-01-23,driving,87.87
Belfast,2021-01-23,walking,72.41
Belfast,2021-01-23,transit,34.83
Belfast,2021-01-24,driving,56.12
Belfast,2021-01-24,walking,48.3
Belfast,2021-01-24,transit,32.09
Belfast,2021-01-25,driving,71.44
Belfast,2021-01-25,walking,60.32
Belfast,2021-01-25,transit,36.97
Belfast,2021-01-26,driving,77.1
Belfast,2021-01-26,walking,60.94
Belfast,2021-01-26,transit,34.63
Belfast,2021-01-27,driving,77.95
Belfast,2021-01-27,walking,65.42
Belfast,2021-01-27,transit,34.96
Belfast,2021-01-28,driving,84.35
Belfast,2021-01-28,walking,63.98
Belfast,2021-01-28,transit,34.56
Belfast,2021-01-29,driving,97.05
Belfast,2021-01-29,walking,76.66
Belfast,2021-01-29,transit,34.83
Belfast,2021-01-30,driving,92.7
Belfast,2021-01-30,walking,71.39
Belfast,2021-01-30,transit,37.3
Belfast,2021-01-31,driving,68.3
Belfast,2021-01-31,walking,49.48
Belfast,2021-01-31,transit,30.35
Belfast,2021-02-01,driving,77.6
Belfast,2021-02-01,walking,61.72
Belfast,2021-02-01,transit,37.9
Belfast,2021-02-02,driving,79.07
Belfast,2021-02-02,walking,60.61
Belfast,2021-02-02,transit,32.49
Belfast,2021-02-03,driving,82.01
Belfast,2021-02-03,walking,64.56
Belfast,2021-02-03,transit,37.5
Belfast,2021-02-04,driving,83.47
Belfast,2021-02-04,walking,65.53
Belfast,2021-02-04,transit,34.83
Belfast,2021-02-05,driving,99.96
Belfast,2021-02-05,walking,75.42
Belfast,2021-02-05,transit,36.5
Belfast,2021-02-06,driving,93.64
Belfast,2021-02-06,walking,78.11
Belfast,2021-02-06,transit,30.08
Belfast,2021-02-07,driving,67.54
Belfast,2021-02-07,walking,49.97
Belfast,2021-02-07,transit,30.88
Belfast,2021-02-08,driving,78.23
Belfast,2021-02-08,walking,66.81
Belfast,2021-02-08,transit,34.09
Belfast,2021-02-09,driving,84.12
Belfast,2021-02-09,walking,68.95
Belfast,2021-02-09,transit,36.3
Belfast,2021-02-10,driving,82.84
Belfast,2021-02-10,walking,69.45
Belfast,2021-02-10,transit,38.17
Belfast,2021-02-11,driving,86.2
Belfast,2021-02-11,walking,69.04
Belfast,2021-02-11,transit,33.62
Belfast,2021-02-12,driving,104.9
Belfast,2021-02-12,walking,81.55
Belfast,2021-02-12,transit,33.56
Belfast,2021-02-13,driving,87.74
Belfast,2021-02-13,walking,72.74
Belfast,2021-02-13,transit,25.33
Belfast,2021-02-14,driving,74.57
Belfast,2021-02-14,walking,51.59
Belfast,2021-02-14,transit,27.47
Belfast,2021-02-15,driving,85.45
Belfast,2021-02-15,walking,73.34
Belfast,2021-02-15,transit,41.31
Belfast,2021-02-16,driving,92.75
Belfast,2021-02-16,walking,77.57
Belfast,2021-02-16,transit,33.36
Belfast,2021-02-17,driving,90.2
Belfast,2021-02-17,walking,81.05
Belfast,2021-02-17,transit,43.85
Belfast,2021-02-18,driving,91.12
Belfast,2021-02-18,walking,73.7
Belfast,2021-02-18,transit,39.3
Belfast,2021-02-19,driving,104.31
Belfast,2021-02-19,walking,82.01
Belfast,2021-02-19,transit,40.37
Belfast,2021-02-20,driving,94.31
Belfast,2021-02-20,walking,68.71
Belfast,2021-02-20,transit,29.28
Belfast,2021-02-21,driving,79.35
Belfast,2021-02-21,walking,62.91
Belfast,2021-02-21,transit,45.45
Belfast,2021-02-22,driving,89.62
Belfast,2021-02-22,walking,78.72
Belfast,2021-02-22,transit,45.25
Belfast,2021-02-23,driving,84.77
Belfast,2021-02-23,walking,64.09
Belfast,2021-02-23,transit,36.63
Belfast,2021-02-24,driving,93.33
Belfast,2021-02-24,walking,80.48
Belfast,2021-02-24,transit,44.79
Belfast,2021-02-25,driving,97.96
Belfast,2021-02-25,walking,81.41
Belfast,2021-02-25,transit,42.91
Belfast,2021-02-26,driving,116.07
Belfast,2021-02-26,walking,93.5
Belfast,2021-02-26,transit,39.04
Belfast,2021-02-27,driving,106.1
Belfast,2021-02-27,walking,84.5
Belfast,2021-02-27,transit,42.38
Belfast,2021-02-28,driving,80.99
Belfast,2021-02-28,walking,59.43
Belfast,2021-02-28,transit,39.97
Belfast,2021-03-01,driving,92.81
Belfast,2021-03-01,walking,80.03
Belfast,2021-03-01,transit,45.52
Belfast,2021-03-02,driving,95.44
Belfast,2021-03-02,walking,80.88
Belfast,2021-03-02,transit,43.11
Belfast,2021-03-03,driving,92.14
Belfast,2021-03-03,walking,77.92
Belfast,2021-03-03,transit,48.8
Belfast,2021-03-04,driving,94.36
Belfast,2021-03-04,walking,74.85
Belfast,2021-03-04,transit,34.83
Belfast,2021-03-05,driving,112.93
Belfast,2021-03-05,walking,91.25
Belfast,2021-03-05,transit,46.32
Belfast,2021-03-06,driving,108.42
Belfast,2021-03-06,walking,89.88
Belfast,2021-03-06,transit,39.24
Belfast,2021-03-07,driving,80.19
Belfast,2021-03-07,walking,64.29
Belfast,2021-03-07,transit,43.92
Belfast,2021-03-08,driving,89.86
Belfast,2021-03-08,walking,78.6
Belfast,2021-03-08,transit,51.47
Belfast,2021-03-09,driving,91.19
Belfast,2021-03-09,walking,76.17
Belfast,2021-03-09,transit,41.44
Belfast,2021-03-10,driving,91.83
Belfast,2021-03-10,walking,73.76
Belfast,2021-03-10,transit,37.5
Belfast,2021-03-11,driving,95.31
Belfast,2021-03-11,walking,74.99
Belfast,2021-03-11,transit,36.16
Belfast,2021-03-12,driving,NA
Belfast,2021-03-12,walking,NA
Belfast,2021-03-12,transit,NA
Belfast,2021-03-13,driving,109.82
Belfast,2021-03-13,walking,83.74
Belfast,2021-03-13,transit,44.25
Belfast,2021-03-14,driving,72.32
Belfast,2021-03-14,walking,52.96
Belfast,2021-03-14,transit,27.54
Belfast,2021-03-15,driving,88.06
Belfast,2021-03-15,walking,73.91
Belfast,2021-03-15,transit,36.83
Belfast,2021-03-16,driving,101.4
Belfast,2021-03-16,walking,88.32
Belfast,2021-03-16,transit,40.78
Belfast,2021-03-17,driving,99.74
Belfast,2021-03-17,walking,87.32
Belfast,2021-03-17,transit,42.25
Belfast,2021-03-18,driving,96.41
Belfast,2021-03-18,walking,75.59
Belfast,2021-03-18,transit,39.77
Belfast,2021-03-19,driving,110.37
Belfast,2021-03-19,walking,91.93
Belfast,2021-03-19,transit,45.12
Belfast,2021-03-20,driving,104.45
Belfast,2021-03-20,walking,83.16
Belfast,2021-03-20,transit,45.19
Belfast,2021-03-21,driving,79.46
Belfast,2021-03-21,walking,59.57
Belfast,2021-03-21,transit,37.83
Belfast,2021-03-22,driving,89.3
Belfast,2021-03-22,walking,73.92
Belfast,2021-03-22,transit,45.72
Belfast,2021-03-23,driving,95.15
Belfast,2021-03-23,walking,75.62
Belfast,2021-03-23,transit,50.94
Belfast,2021-03-24,driving,94.88
Belfast,2021-03-24,walking,69.78
Belfast,2021-03-24,transit,42.18
Belfast,2021-03-25,driving,98.94
Belfast,2021-03-25,walking,76.02
Belfast,2021-03-25,transit,42.38
Belfast,2021-03-26,driving,120.2
Belfast,2021-03-26,walking,89.06
Belfast,2021-03-26,transit,46.12
Belfast,2021-03-27,driving,111.38
Belfast,2021-03-27,walking,87.77
Belfast,2021-03-27,transit,38.9
Belfast,2021-03-28,driving,81.74
Belfast,2021-03-28,walking,55.19
Belfast,2021-03-28,transit,36.5
Belfast,2021-03-29,driving,100.41
Belfast,2021-03-29,walking,86.8
Belfast,2021-03-29,transit,48.6
Belfast,2021-03-30,driving,110.85
Belfast,2021-03-30,walking,94.05
Belfast,2021-03-30,transit,49.53
Belfast,2021-03-31,driving,116.85
Belfast,2021-03-31,walking,93.94
Belfast,2021-03-31,transit,49.93
Belfast,2021-04-01,driving,125.07
Belfast,2021-04-01,walking,101.7
Belfast,2021-04-01,transit,60.36
Belfast,2021-04-02,driving,127.89
Belfast,2021-04-02,walking,105.4
Belfast,2021-04-02,transit,61.03
Belfast,2021-04-03,driving,109.87
Belfast,2021-04-03,walking,97.01
Belfast,2021-04-03,transit,48.6
Belfast,2021-04-04,driving,66.54
Belfast,2021-04-04,walking,47.47
Belfast,2021-04-04,transit,36.7
Belfast,2021-04-05,driving,89
Belfast,2021-04-05,walking,66.23
Belfast,2021-04-05,transit,46.72
Belfast,2021-04-06,driving,94.12
Belfast,2021-04-06,walking,69.11
Belfast,2021-04-06,transit,44.25
Belfast,2021-04-07,driving,108.02
Belfast,2021-04-07,walking,84.7
Belfast,2021-04-07,transit,44.92
Belfast,2021-04-08,driving,110.03
Belfast,2021-04-08,walking,81.24
Belfast,2021-04-08,transit,47.79
Belfast,2021-04-09,driving,116.06
